,az
3.24249267578125e-05,0.109375
0.0019812583923339844,0.10498046875
0.003612995147705078,0.105712890625
0.005196094512939453,0.1005859375
0.00677800178527832,0.099853515625
0.008445024490356445,0.100341796875
0.010236501693725586,0.0986328125
0.011829853057861328,0.102783203125
0.01349186897277832,0.10595703125
0.015068292617797852,0.1083984375
0.016648292541503906,0.11181640625
0.01822495460510254,0.109130859375
0.019798755645751953,0.119140625
0.02137446403503418,0.120849609375
0.023092031478881836,0.1171875
0.024690866470336914,0.129150390625
0.026271820068359375,0.135009765625
0.027921676635742188,0.132080078125
0.02951979637145996,0.138427734375
0.031097888946533203,0.138671875
0.03267979621887207,0.1279296875
0.03425931930541992,0.1259765625
0.03583836555480957,0.121337890625
0.03741598129272461,0.114501953125
0.03900265693664551,0.103759765625
0.04057717323303223,0.121826171875
0.04215836524963379,0.0654296875
0.044092655181884766,0.077880859375
0.04569292068481445,0.0751953125
0.04727602005004883,0.0673828125
0.0488588809967041,0.03271484375
0.05043768882751465,0.05859375
0.05201458930969238,0.0380859375
0.053589820861816406,0.0703125
0.05516529083251953,0.06982421875
0.056739091873168945,0.07470703125
0.05842304229736328,0.07177734375
0.06009244918823242,0.0810546875
0.06167960166931152,0.083740234375
0.06325960159301758,0.08251953125
0.06493449211120605,0.093017578125
0.06652092933654785,0.097412109375
0.06810855865478516,0.099853515625
0.0696873664855957,0.10107421875
0.07126975059509277,0.11181640625
0.0728459358215332,0.100830078125
0.07442259788513184,0.125
0.07600021362304688,0.133056640625
0.07757735252380371,0.12890625
0.07916092872619629,0.122802734375
0.08073639869689941,0.12548828125
0.08231639862060547,0.119384765625
0.08397841453552246,0.108154296875
0.08567428588867188,0.10693359375
0.08726978302001953,0.099365234375
0.08885431289672852,0.097900390625
0.09043431282043457,0.12158203125
0.09201264381408691,0.09130859375
0.09359216690063477,0.05126953125
0.09517073631286621,0.053466796875
0.09675288200378418,0.054931640625
0.09833693504333496,0.05224609375
0.0999147891998291,0.052490234375
0.10149145126342773,0.034912109375
0.10307002067565918,0.052978515625
0.10465121269226074,0.0546875
0.10636162757873535,0.0615234375
0.1080470085144043,0.052734375
0.10974693298339844,0.060302734375
0.11133956909179688,0.085693359375
0.11292123794555664,0.09423828125
0.11450386047363281,0.111572265625
0.11608529090881348,0.095458984375
0.11766433715820312,0.127685546875
0.11924886703491211,0.113037109375
0.12082910537719727,0.1240234375
0.12240791320800781,0.13330078125
0.12398552894592285,0.12744140625
0.1255629062652588,0.121337890625
0.12728404998779297,0.154052734375
0.12891626358032227,0.111572265625
0.13050031661987305,0.107177734375
0.1320798397064209,0.102294921875
0.13365817070007324,0.070068359375
0.13523459434509277,0.086181640625
0.13681292533874512,0.047607421875
0.1383955478668213,0.0576171875
0.13998031616210938,0.060791015625
0.1415562629699707,0.046142578125
0.14313411712646484,0.054931640625
0.1447131633758545,0.064208984375
0.14628958702087402,0.090576171875
0.14810585975646973,0.05419921875
0.1497039794921875,0.051513671875
0.15128779411315918,0.03759765625
0.15286493301391602,0.079345703125
0.15445280075073242,0.083740234375
0.15603137016296387,0.096435546875
0.15761208534240723,0.120849609375
0.15923547744750977,0.09423828125
0.1609172821044922,0.0869140625
0.1625063419342041,0.06787109375
0.1640923023223877,0.111083984375
0.16567277908325195,0.118408203125
0.1672515869140625,0.117431640625
0.16899490356445312,0.1181640625
0.17058777809143066,0.114990234375
0.1721653938293457,0.11572265625
0.17374205589294434,0.098876953125
0.1753225326538086,0.09912109375
0.17690062522888184,0.0927734375
0.1784818172454834,0.083251953125
0.18005895614624023,0.082763671875
0.18163752555847168,0.08154296875
0.18321442604064941,0.080322265625
0.18479299545288086,0.075439453125
0.1863706111907959,0.07763671875
0.1880478858947754,0.0771484375
0.18976783752441406,0.06787109375
0.19135785102844238,0.0625
0.19293594360351562,0.05908203125
0.19451141357421875,0.062255859375
0.1960887908935547,0.0703125
0.19766545295715332,0.0693359375
0.1992478370666504,0.06494140625
0.20082402229309082,0.065673828125
0.20239925384521484,0.06103515625
0.20397710800170898,0.087646484375
0.20555806159973145,0.060546875
0.20713496208190918,0.0634765625
0.20872807502746582,0.09033203125
0.21041393280029297,0.058837890625
0.21208930015563965,0.05615234375
0.213731050491333,0.052001953125
0.21531271934509277,0.050048828125
0.2168886661529541,0.049072265625
0.21848225593566895,0.05224609375
0.22006511688232422,0.055419921875
0.22165656089782715,0.0478515625
0.2232358455657959,0.060791015625
0.2248237133026123,0.0625
0.22640109062194824,0.06494140625
0.22806882858276367,0.06591796875
0.22965025901794434,0.068603515625
0.23145532608032227,0.08642578125
0.23305034637451172,0.03173828125
0.23463010787963867,0.06640625
0.23621320724487305,0.09326171875
0.23789429664611816,0.06298828125
0.23948097229003906,0.064697265625
0.24106407165527344,0.060302734375
0.24264240264892578,0.06005859375
0.24422955513000488,0.050048828125
0.24580621719360352,0.046142578125
0.24738621711730957,0.052490234375
0.24897050857543945,0.060302734375
0.2505495548248291,0.035888671875
0.25240421295166016,0.0703125
0.2539989948272705,0.068359375
0.25563979148864746,0.0634765625
0.257220983505249,0.067626953125
0.2588472366333008,0.072509765625
0.26043033599853516,0.07568359375
0.26209521293640137,0.078369140625
0.26367902755737305,0.07958984375
0.2652561664581299,0.074462890625
0.2668344974517822,0.071533203125
0.2684183120727539,0.06494140625
0.26999950408935547,0.074462890625
0.2715778350830078,0.08837890625
0.27330684661865234,0.066162109375
0.2749021053314209,0.095703125
0.27648496627807617,0.0966796875
0.27806925773620605,0.091796875
0.2796497344970703,0.080078125
0.28122472763061523,0.0791015625
